tx_price,tx_size,tx_direction
34.9,100,
34.9,100,
34.9,100,
34.9,100,
34.9,100,
34.9,100,
34.9,100,
34.9,100,
34.9,100,
34.9,100,-1.0
34.9,1,-1.0
34.9,300,-1.0
34.9,100,-1.0
34.9,100,-1.0
34.9,599,-1.0
34.9,100,
34.9,401,-1.0
34.9,200,
34.9,50,1.0
34.9,100,1.0
34.9,800,1.0
34.9,100,1.0
34.9,5,
34.91,100,-1.0
34.91,300,-1.0
34.91,100,-1.0
34.91,100,-1.0
34.91,100,-1.0
34.91,100,-1.0
34.91,97,-1.0
34.91,100,
34.91,100,-1.0
34.905,224,
34.91,50,-1.0
34.91,270,-1.0
34.91,163,-1.0
34.91,100,-1.0
34.91,100,-1.0
34.91,100,-1.0
34.91,67,-1.0
34.91,100,-1.0
34.91,100,-1.0
34.91,87,-1.0
34.91,13,-1.0
34.91,100,-1.0
34.91,100,-1.0
34.91,100,
34.91,100,-1.0
34.91,100,-1.0
34.91,100,-1.0
34.91,100,-1.0
34.91,100,-1.0
34.91,18,-1.0
34.91,100,-1.0
34.91,100,-1.0
34.91,100,-1.0
34.91,200,-1.0
34.91,100,-1.0
34.91,200,-1.0
34.91,100,-1.0
34.91,100,-1.0
34.91,100,-1.0
34.91,100,-1.0
34.91,87,-1.0
34.91,13,-1.0
34.91,274,-1.0
34.91,726,-1.0
34.9002,3000,
34.9075,61,
34.91,100,-1.0
34.91,100,-1.0
34.91,87,-1.0
34.902,200,
34.91,100,-1.0
34.91,100,-1.0
34.9099,2,
34.91,100,-1.0
34.91,100,
34.91,13,-1.0
34.91,200,-1.0
34.91,100,-1.0
34.91,100,-1.0
34.91,100,-1.0
34.91,90,
34.91,100,-1.0
34.91,100,-1.0
34.91,80,
34.91,100,
34.91,30,-1.0
34.91,470,-1.0
34.91,550,
34.91,50,
34.91,233,
34.91,100,
34.91,100,
34.91,392,1.0
34.91,100,1.0
34.91,100,1.0
34.91,178,1.0
34.91,100,1.0
34.91,100,1.0
34.9186,60,
34.91,100,1.0
34.915,100,
34.915,100,
34.91,100,
34.91,200,1.0
34.91,100,1.0
34.91,100,1.0
34.915,100,
34.91,99,1.0
34.91,1,1.0
34.91,64,1.0
34.91,70,1.0
34.91,100,1.0
34.91,100,1.0
34.91,100,1.0
34.91,100,1.0
34.91,100,
34.91,100,
34.91,200,
34.91,200,
34.91,300,1.0
34.91,186,1.0
34.91,500,1.0
34.91,100,1.0
34.91,300,1.0
34.91,100,
34.91,100,
34.91,100,
34.91,14,
34.91,86,1.0
34.91,14,1.0
34.91,100,1.0
34.91,100,1.0
34.91,100,1.0
34.91,66,1.0
34.91,500,1.0
34.91,200,
34.91,100,1.0
34.91,66,1.0
34.91,43,1.0
34.91,200,1.0
34.91,34,1.0
34.91,157,1.0
34.91,200,
34.91,200,
34.91,200,1.0
34.91,95,
34.91,86,1.0
34.91,95,1.0
34.91,5,
34.91,100,
34.91,100,
34.91,300,
34.91,300,
34.91,100,1.0
34.91,100,1.0
34.91,100,1.0
34.91,300,-1.0
34.91,100,1.0
34.91,300,1.0
34.91,1000,1.0
34.91,100,1.0
34.91,100,1.0
34.91,300,-1.0
34.91,100,-1.0
34.91,100,1.0
34.91,100,1.0
34.91,800,1.0
34.91,100,1.0
34.91,100,1.0
34.91,100,1.0
34.91,100,1.0
34.91,175,1.0
34.91,100,1.0
34.91,100,1.0
34.91,300,1.0
34.91,900,1.0
34.91,300,
34.91,300,
34.91,15,1.0
34.91,100,1.0
34.91,100,1.0
34.91,100,1.0
34.91,100,1.0
34.91,15,-1.0
34.91,100,1.0
34.91,100,
34.91,78,
34.91,100,
34.91,100,
34.905,100,
34.9,25,1.0
34.9,75,1.0
34.91,100,-1.0
34.91,100,
34.91,100,-1.0
34.9001,3626,
34.91,1,
34.91,1,
34.91,610,-1.0
34.91,100,-1.0
34.91,98,-1.0
34.905,100,
34.905,100,
34.905,100,
34.9025,100,
34.9,100,1.0
34.9,400,1.0
34.9,100,1.0
34.9,700,1.0
34.9,100,1.0
34.9,800,1.0
34.91,100,
34.91,100,-1.0
34.91,40,-1.0
34.91,60,-1.0
34.9,100,
34.9,100,1.0
34.9,100,
34.905,100,
34.905,100,
34.9,200,1.0
34.9018,200,
34.9,300,1.0
34.9,200,1.0
34.9,100,1.0
34.9,100,
34.9,100,
34.9,200,
34.9,100,1.0
34.9,100,
34.9,200,1.0
34.9,100,
34.9,200,1.0
34.9,100,1.0
34.9,100,
34.9,100,1.0
34.9,800,1.0
34.9,94,
34.9,200,1.0
34.9,206,1.0
34.9,100,1.0
34.9,21,
34.9,100,
34.9,100,
34.9,200,
34.9,100,
34.9,100,-1.0
34.9,79,-1.0
34.9,121,
34.9,100,1.0
34.9,100,
34.9,100,
34.9,100,
34.9,100,
34.9,79,
34.9,94,1.0
34.9,6,1.0
34.9,94,-1.0
34.9,100,
34.9,100,
34.9,100,
34.9,100,-1.0
34.9,100,-1.0
34.9,100,
34.9,100,-1.0
34.9,100,-1.0
34.9,100,-1.0
34.9,800,-1.0
34.9,100,-1.0
34.9,100,
34.9,100,-1.0
34.9,100,-1.0
34.9,400,-1.0
34.9,400,-1.0
34.9,100,-1.0
34.9,100,
34.9,26,-1.0
34.8985,200,
34.895,100,
34.89,300,1.0
34.8975,46,
34.895,100,
34.9,226,
34.9,500,
34.9,74,
34.9,100,
34.9,100,
34.9,189,
34.9,100,-1.0
34.895,100,
34.8901,2,
34.9,5,-1.0
34.9,100,-1.0
34.895,100,
34.895,100,
34.9,100,-1.0
34.9,100,-1.0
34.9,100,-1.0
34.9,100,-1.0
34.9,200,
34.9,200,-1.0
34.9,100,
34.9,100,-1.0
34.9,100,
34.9,100,1.0
34.9,100,
34.9,100,1.0
34.9,100,
34.9,100,
34.9,95,1.0
34.9099,1000,
34.9004,60,
34.91,100,-1.0
34.91,15,-1.0
34.91,395,-1.0
34.91,100,
34.91,390,-1.0
34.91,390,-1.0
34.91,10,-1.0
34.91,10,-1.0
34.91,10,-1.0
34.91,90,
34.91,5,-1.0
34.8882,800,1.0
34.8882,200,
34.8882,100,
34.8882,200,
34.8882,200,
34.8882,100,
34.8882,100,
34.8882,200,
34.8882,100,
34.8882,100,
34.9099,22,
34.9,3,1.0
34.91,100,
34.91,100,-1.0
34.91,100,-1.0
34.91,100,-1.0
34.91,100,-1.0
34.91,100,-1.0
34.91,800,-1.0
34.91,100,-1.0
34.91,116,-1.0
34.91,100,-1.0
34.91,500,-1.0
34.91,240,
34.91,100,
34.91,100,
34.91,100,
34.91,100,1.0
34.91,300,1.0
34.91,284,1.0
34.91,100,
34.92,400,-1.0
34.92,200,-1.0
34.911,1400,
34.92,100,
34.92,200,-1.0
34.92,400,-1.0
34.915,100,
34.91,74,
34.91,26,1.0
34.91,8,1.0
34.91,70,1.0
34.91,24,1.0
34.91,200,
34.91,200,
34.915,600,
34.915,100,
34.915,100,
34.915,100,
34.91,200,1.0
34.91,100,1.0
34.915,100,
34.915,100,
34.915,300,
34.91,100,1.0
34.915,300,
34.91,300,1.0
34.915,100,
34.915,700,
34.915,100,
34.915,200,
34.91,200,
34.91,100,
34.91,500,
34.91,100,1.0
34.91,100,1.0
34.915,67,
34.91,106,
34.91,100,
34.91,400,
34.91,100,
34.91,100,1.0
34.9102,300,
34.91,300,1.0
34.9104,400,
34.91,200,1.0
34.91,100,
34.91,100,1.0
34.91,100,1.0
34.91,100,
34.91,494,1.0
34.9105,494,
34.91,100,1.0
34.91,100,1.0
34.91,100,1.0
34.91,100,1.0
34.91,100,1.0
34.91,100,
34.91,100,1.0
34.91,200,
34.91,100,
34.91,100,1.0
34.91,100,1.0
34.91,100,1.0
34.91,100,1.0
34.91,100,1.0
34.91,100,
34.91,100,
34.91,100,
34.91,100,
34.91,300,
34.91,100,
34.91,100,
34.91,200,
34.91,100,1.0
34.91,100,1.0
34.91,100,1.0
34.91,100,1.0
34.91,100,1.0
34.91,100,
34.91,100,
34.91,100,
34.91,300,
34.91,100,
34.91,100,1.0
34.91,400,1.0
34.91,100,1.0
34.915,100,
34.91,100,1.0
34.91,100,1.0
34.91,200,1.0
34.91,200,1.0
34.91,100,1.0
34.91,300,1.0
34.91,100,1.0
34.91,100,1.0
34.91,100,1.0
34.91,300,1.0
34.915,30,
34.915,100,
34.91,100,1.0
34.91,100,1.0
34.91,200,1.0
34.91,28,1.0
34.917,28,
34.9101,1,
34.92,84,-1.0
34.91,100,1.0
34.91,200,1.0
34.91,57,1.0
34.92,75,-1.0
34.91,200,
34.91,100,
34.91,100,
34.91,100,
34.91,100,
34.91,100,
34.91,100,
34.91,200,
34.915,100,
34.92,900,-1.0
34.91,100,
34.91,200,
34.91,82,1.0
34.91,100,1.0
34.91,100,
34.9168,289,
34.9152,286,
34.91,100,
34.91,800,1.0
34.915,200,
34.92,30,-1.0
34.915,600,
34.92,700,-1.0
34.92,6,-1.0
34.9138,1000,
34.915,100,
34.9101,65,
34.91,100,1.0
34.92,2,-1.0
34.915,2,
34.92,38,-1.0
34.915,38,
34.92,100,-1.0
34.915,100,
34.915,30,
34.915,30,
34.915,33,
34.91,100,1.0
34.92,50,-1.0
34.915,100,
34.915,100,
34.915,67,
34.9146,204,
34.92,500,
34.92,100,
34.92,100,-1.0
34.92,100,-1.0
34.92,200,-1.0
34.915,100,
34.92,15,-1.0
34.91,30,1.0
34.92,500,
34.92,100,-1.0
34.92,100,-1.0
34.92,100,-1.0
34.92,100,-1.0
34.92,100,-1.0
34.92,1300,-1.0
34.9139,100,
34.915,100,
34.9199,1,
34.92,90,-1.0
34.92,2,-1.0
34.915,100,
34.9126,30,
34.915,10,
34.915,100,
34.92,1,-1.0
34.92,197,
34.92,100,
34.92,100,-1.0
34.92,300,-1.0
34.915,100,
34.9199,45,
34.92,57,-1.0
34.915,100,
34.92,100,-1.0
34.915,100,
34.91,200,1.0
34.91,200,
34.91,100,
34.91,800,
34.91,100,
34.91,100,
34.91,100,
34.915,100,
34.915,100,
34.915,100,
34.9101,520,
34.9139,50,
34.915,100,
34.915,100,
34.91,100,1.0
34.91,200,1.0
34.91,100,
34.91,100,1.0
34.91,200,1.0
34.91,100,1.0
34.91,100,1.0
34.91,100,
34.91,200,
34.91,200,
34.91,500,1.0
34.91,500,1.0
34.91,100,
34.91,200,
34.91,100,
34.91,300,1.0
34.91,100,
34.91,100,
34.915,22,
34.915,4,
34.915,3,
34.91,100,1.0
34.91,100,1.0
34.91,300,1.0
34.91,100,1.0
34.91,100,1.0
34.91,100,1.0
34.91,100,1.0
34.91,100,1.0
34.91,200,1.0
34.91,100,1.0
34.91,200,
34.91,200,1.0
34.91,100,
34.91,171,1.0
34.91,29,1.0
34.91,71,1.0
34.915,100,
34.915,100,
34.915,100,
34.915,100,
34.915,100,
34.915,100,
34.9101,1,
34.915,100,
34.91,200,
34.915,100,
34.91,113,1.0
34.91,100,1.0
34.91,100,
34.91,300,1.0
34.91,200,1.0
34.91,100,1.0
34.91,100,1.0
34.91,200,1.0
34.91,100,1.0
34.91,100,1.0
34.91,600,1.0
34.91,100,
34.91,200,1.0
34.91,287,1.0
34.91,100,1.0
34.91,100,1.0
34.912,93,
34.9158,200,
34.91,100,1.0
34.91,100,1.0
34.91,100,1.0
34.91,100,1.0
34.915,100,
34.915,100,
34.915,600,
34.91,100,1.0
34.915,100,
34.915,100,
34.9137,72,
34.91,100,1.0
34.91,100,1.0
34.915,100,
34.9175,195,
34.91,100,1.0
34.914,385,
34.91,100,1.0
34.91,100,1.0
34.91,200,1.0
34.91,100,1.0
34.91,200,1.0
34.91,100,1.0
34.91,200,1.0
34.91,100,
34.91,100,1.0
34.915,100,
34.91,164,1.0
34.91,100,1.0
34.91,500,1.0
34.91,198,1.0
34.91,2,1.0
34.91,100,1.0
34.91,100,1.0
34.91,100,1.0
34.91,18,1.0
34.91,200,1.0
34.91,100,1.0
34.91,100,1.0
34.91,100,1.0
34.91,100,
34.91,18,
34.91,100,
34.91,29,1.0
34.91,72,1.0
34.91,300,1.0
34.91,100,1.0
34.91,100,1.0
34.91,100,1.0
34.91,200,1.0
34.91,200,1.0
34.91,100,1.0
34.91,128,1.0
34.91,100,1.0
34.91,100,1.0
34.91,100,1.0
34.91,100,1.0
34.91,298,1.0
34.91,71,1.0
34.91,100,1.0
34.91,100,1.0
34.91,100,1.0
34.91,100,1.0
34.91,29,1.0
34.91,300,1.0
34.91,300,1.0
34.91,300,1.0
34.91,100,1.0
34.91,100,1.0
34.91,100,
34.91,100,1.0
34.91,100,1.0
34.91,200,1.0
34.91,100,1.0
34.91,17,1.0
34.91,100,1.0
34.91,100,1.0
34.91,172,1.0
34.91,100,1.0
34.91,28,1.0
34.91,100,
34.91,100,1.0
34.91,200,1.0
34.91,100,1.0
34.91,12,1.0
34.91,100,1.0
34.91,100,1.0
34.91,100,1.0
34.91,200,1.0
34.91,100,1.0
34.91,100,1.0
34.91,100,1.0
34.91,100,
34.91,100,
34.91,100,
34.91,100,
34.91,94,
34.91,6,
34.91,75,
34.91,25,
34.91,100,
34.91,100,
34.91,75,
34.91,100,1.0
34.91,100,
34.91,100,
34.91,72,
34.91,100,
34.91,100,1.0
34.91,100,
34.91,100,
34.91,100,
34.91,100,
34.91,100,
34.91,100,
34.91,100,
34.91,100,-1.0
34.91,300,-1.0
34.91,100,
34.91,200,-1.0
34.91,100,-1.0
34.91,100,-1.0
34.91,10,-1.0
34.91,100,-1.0
34.91,100,-1.0
34.91,100,-1.0
34.91,100,-1.0
34.91,100,
34.905,100,
34.905,100,
34.905,100,
34.905,100,
34.9,100,1.0
34.9,100,1.0
34.9,100,1.0
34.9,200,
34.9,100,
34.9,100,1.0
34.9,100,1.0
34.9,100,1.0
34.9,100,1.0
34.9,100,1.0
34.9,100,1.0
34.9,100,1.0
34.9,200,1.0
34.9,100,
34.9,200,1.0
34.9,100,1.0
34.9,400,
34.9,300,1.0
34.9,100,
34.9,100,
34.905,120,
34.905,100,
34.905,100,
34.905,100,
34.9,100,1.0
34.9,100,1.0
34.9,100,1.0
34.9,100,1.0
34.9,100,1.0
34.9,100,1.0
34.9,200,1.0
34.9,166,1.0
34.9,140,1.0
34.9,148,1.0
34.9,100,1.0
34.9,106,1.0
34.9,104,1.0
34.9,166,1.0
34.9,142,1.0
34.9,121,
34.9,116,
34.9,100,
34.9,122,
34.9,169,
34.9,100,1.0
34.9,100,1.0
34.905,100,
34.905,100,
34.9,75,1.0
34.9001,40,
34.9001,17,
34.905,100,
34.9,100,1.0
34.9,100,1.0
34.9,75,1.0
34.9,100,1.0
34.9,100,1.0
34.9,100,1.0
34.9,200,1.0
34.9,100,1.0
34.9,100,1.0
34.9,25,1.0
34.9,100,1.0
34.9,100,1.0
34.9,100,1.0
34.9,100,1.0
34.9,100,1.0
34.9,100,1.0
34.9,100,1.0
34.9,100,
34.9,100,
34.9,100,
34.9,300,
34.9,100,1.0
34.9,100,1.0
34.9,100,1.0
34.9,100,1.0
34.9,100,
34.9,200,1.0
34.9,200,1.0
34.9,200,1.0
34.9,100,1.0
34.9,200,
34.9,500,1.0
34.9,600,1.0
34.9,200,1.0
34.9,100,1.0
34.9,100,1.0
34.9,100,1.0
34.9,100,1.0
34.9,100,1.0
34.9,100,1.0
34.9,100,1.0
34.9,100,
34.9,25,1.0
34.9,300,1.0
34.9,100,1.0
34.9,100,
34.9,100,1.0
34.9,166,1.0
34.9,100,1.0
34.9,100,1.0
34.9,100,1.0
34.9,100,1.0
34.9,300,1.0
34.9,300,1.0
34.9,209,1.0
34.9,100,1.0
34.9,200,1.0
34.9,400,1.0
34.9,200,1.0
34.9,500,
34.9,200,1.0
34.9,100,1.0
34.9,100,1.0
34.9,500,
34.9,100,
34.9,100,1.0
34.9,500,1.0
34.9,100,1.0
34.9,191,1.0
34.9,200,
34.9,100,
34.9,100,
34.9,100,1.0
34.9,100,1.0
34.9,100,1.0
34.9,100,
34.9,209,
34.9,336,1.0
34.9,100,1.0
34.9,100,1.0
34.9,200,1.0
34.9,100,1.0
34.9,200,1.0
34.905,100,
34.9,400,
34.9,200,
34.9,200,
34.9001,200,
34.9,300,1.0
34.9,100,1.0
34.9,100,1.0
34.9,100,1.0
34.9,100,1.0
34.9,100,1.0
34.9001,77,
34.9,100,
34.9,200,
34.9,100,1.0
34.905,100,
34.905,58,
34.9,166,1.0
34.9,100,
34.9,100,1.0
34.9,100,1.0
34.9,100,1.0
34.9,200,1.0
34.9,134,
34.9,166,
34.9,100,1.0
34.9,100,1.0
34.9,200,1.0
34.9,300,
34.9,34,
34.9,66,
34.9,100,1.0
34.9,200,
34.9,100,
34.9,100,
34.9,100,
34.9,100,
34.9,100,
34.9,100,
34.9,100,
34.9,30,1.0
34.9,100,1.0
34.9025,15,
34.9,100,1.0
34.9,100,1.0
34.9001,9,
34.9,100,1.0
34.9001,2,
34.9,100,1.0
34.905,500,
34.905,80,
34.9,34,
34.9,100,
34.9,100,1.0
34.9,58,
34.9,58,
34.905,200,
34.9099,2900,
34.9,100,1.0
34.9062,4,
34.9,100,1.0
34.9,38,1.0
34.9,62,
34.9,100,
34.9,162,
34.9,200,
34.9,7,1.0
34.9078,1000,
34.9025,2500,
34.905,100,
34.905,100,
34.905,400,
34.9,100,1.0
34.9,200,1.0
34.9,100,
34.9,300,1.0
34.9,200,1.0
34.9,200,1.0
34.9,200,1.0
34.9,438,1.0
34.9,42,1.0
34.9,62,1.0
34.9,200,1.0
34.9,58,1.0
34.9,142,1.0
34.9,58,1.0
34.9,100,1.0
34.9,300,1.0
34.9,100,1.0
34.9,100,1.0
34.905,100,
34.905,24,
34.9,100,
34.9,100,
34.9,100,1.0
34.9,38,1.0
34.9,62,1.0
34.9,100,
34.9,89,
34.9099,150,
34.91,54,-1.0
34.91,546,
34.91,100,
34.91,2,-1.0
34.91,98,-1.0
34.91,300,-1.0
34.91,100,-1.0
34.91,100,-1.0
34.91,100,-1.0
34.91,100,-1.0
34.91,2,-1.0
34.91,98,-1.0
34.905,100,
34.9,100,1.0
34.9065,300,
34.905,100,
34.91,400,
34.91,400,-1.0
34.91,100,-1.0
34.91,54,-1.0
34.91,300,-1.0
34.91,400,
34.905,100,
34.905,100,
34.9,500,1.0
34.9001,120,
34.91,702,-1.0
34.9,300,
34.9,100,1.0
34.9,100,
34.9,100,
34.9,142,1.0
34.9,100,1.0
34.9,100,
34.9,5,
34.905,100,
34.905,100,
34.905,100,
34.9001,500,
34.9,200,1.0
34.9,100,1.0
34.9,100,1.0
34.9,249,1.0
34.9,51,1.0
34.9,100,
34.9,100,
34.9,500,1.0
34.9,100,1.0
34.9,100,1.0
34.9,200,1.0
34.9,100,1.0
34.9,49,1.0
34.9,100,1.0
34.9,100,1.0
34.9,100,1.0
34.9,200,1.0
34.9,100,
34.9,100,
34.9,100,
34.9,100,1.0
34.9,100,1.0
34.9,100,1.0
34.9,100,1.0
34.9,100,
34.9,100,1.0
34.9,100,1.0
34.9,100,1.0
34.9,100,1.0
34.9,42,
34.9,51,1.0
34.9,49,1.0
34.9,100,1.0
34.9,200,1.0
34.9,100,1.0
34.9,100,1.0
34.9,100,1.0
34.9,100,1.0
34.9,100,1.0
34.9,100,1.0
34.9,100,1.0
34.9,100,1.0
34.9,400,
34.9,100,
34.9,100,
34.9,100,
34.9,300,1.0
34.9,100,1.0
34.9,100,1.0
34.9,24,1.0
34.9,100,1.0
34.9,100,1.0
34.9,100,
34.9,100,1.0
34.9,42,1.0
34.9,176,1.0
34.9,100,1.0
34.9,100,1.0
34.9,124,1.0
34.9,100,1.0
34.9,300,1.0
34.9,200,1.0
34.9,100,1.0
34.9,100,1.0
34.9,100,1.0
34.9,100,1.0
34.9,28,1.0
34.9,75,1.0
34.9,64,1.0
34.905,100,
34.909,325,
34.9047,2,
34.9,126,1.0
34.9,88,1.0
34.9,100,
34.9,100,
34.91,100,-1.0
34.91,100,-1.0
34.9,7,
34.9,7,1.0
34.91,36,-1.0
34.9,13,1.0
34.9,13,1.0
34.91,7,-1.0
34.91,7,-1.0
34.91,13,-1.0
34.91,13,-1.0
34.9,36,1.0
34.905,100,
34.905,100,
34.91,51,-1.0
34.904,500,
34.9,100,1.0
34.9,100,1.0
34.9,180,1.0
34.9,100,1.0
34.9,100,1.0
34.905,440,
34.905,100,
34.9,100,1.0
34.905,100,
34.905,100,
34.9001,30,
34.905,100,
34.91,173,-1.0
34.905,100,
34.905,100,
34.905,100,
34.9099,100,
34.905,100,
34.91,100,-1.0
34.91,200,-1.0
34.91,100,-1.0
34.91,300,-1.0
34.91,100,-1.0
34.91,400,-1.0
34.905,100,
34.905,100,
34.905,100,
34.91,208,-1.0
34.91,100,-1.0
34.91,100,-1.0
34.91,100,-1.0
34.91,800,
34.91,100,
34.91,100,
34.91,200,
34.91,102,
34.91,100,-1.0
34.91,100,-1.0
34.91,200,-1.0
34.905,400,
34.905,100,
34.905,100,
34.905,100,
34.905,6,
34.9062,53,
34.905,100,
34.905,100,
34.91,100,-1.0
34.91,100,-1.0
34.91,100,-1.0
34.91,76,-1.0
34.91,19,-1.0
34.9001,55,
34.909,1089,
34.9,400,1.0
34.9,900,1.0
34.9,100,1.0
34.905,100,
34.91,192,-1.0
34.91,100,-1.0
34.91,100,-1.0
34.91,100,-1.0
34.91,500,-1.0
34.91,100,-1.0
34.91,100,-1.0
34.91,133,-1.0
34.91,100,-1.0
34.91,200,-1.0
34.91,600,-1.0
34.91,200,-1.0
34.91,100,-1.0
34.91,100,-1.0
34.91,100,-1.0
34.91,81,-1.0
34.91,82,-1.0
34.91,100,-1.0
34.91,100,
34.91,100,
34.91,776,
34.91,1417,
34.91,100,
34.91,100,-1.0
34.91,100,-1.0
34.91,100,-1.0
34.91,100,-1.0
34.91,10,-1.0
34.91,1100,-1.0
34.91,100,
34.9,100,1.0
34.9,300,1.0
34.91,100,
34.91,10,-1.0
34.91,5,-1.0
34.905,300,
34.905,100,
34.9,100,
34.9,180,1.0
34.9,100,
34.9,100,
34.9,100,
34.9,90,
34.9,300,1.0
34.9,100,
34.9,200,
34.905,100,
34.9,200,
34.905,200,
34.9,100,1.0
34.905,100,
34.905,100,
34.905,200,
34.905,100,
34.905,100,
34.905,200,
34.905,100,
34.905,100,
34.905,100,
34.905,100,
34.908,14,
34.905,100,
34.905,200,
34.905,100,
34.905,100,
34.905,300,
34.905,100,
34.905,100,
34.9,100,1.0
34.9,200,
34.905,100,
34.905,100,
34.9,100,
34.9,100,
34.91,200,-1.0
34.91,100,-1.0
34.9,100,1.0
34.905,100,
34.905,144,
34.9038,1250,
34.9,100,1.0
34.905,100,
34.9,100,
34.9,100,
34.9,100,
34.9,100,
34.9,100,
34.9,200,
34.905,500,
34.905,100,
34.9,100,
34.905,100,
34.9,100,1.0
34.9,100,1.0
34.9,100,1.0
34.9,100,1.0
34.9,100,1.0
34.9,100,1.0
34.9,100,1.0
34.9,100,1.0
34.9,138,1.0
34.905,500,
34.905,100,
34.9,100,1.0
34.9,100,1.0
34.9,92,1.0
34.905,600,
34.905,100,
34.9,5,1.0
34.91,5,-1.0
34.91,5,-1.0
34.9,10,1.0
34.91,10,-1.0
34.91,10,-1.0
34.9,5,1.0
34.9,10,1.0
34.905,80,
34.905,120,
34.905,80,
34.905,100,
34.905,20,
34.9,80,1.0
34.905,100,
34.91,5,-1.0
34.9032,105,
34.9,100,1.0
34.9,700,1.0
34.9,2200,1.0
34.9,400,1.0
34.9,100,
34.9,1000,
34.9,300,
34.9,900,
34.9,100,1.0
34.9,100,
34.9,100,
34.9,100,
34.9,100,
34.9,100,
34.9,100,
34.9,100,
34.9,100,
34.9,100,
34.9,100,1.0
34.9,100,1.0
34.9,100,1.0
34.9,100,1.0
34.9,100,1.0
34.9,100,1.0
34.9,100,1.0
34.9,100,1.0
34.9,100,1.0
34.9,100,1.0
34.9,100,1.0
34.905,100,
34.9,100,1.0
34.9,100,1.0
34.9,100,1.0
34.9,100,1.0
34.9032,10,
34.9,10,1.0
34.9032,1990,
34.9,100,1.0
34.9,300,1.0
34.9,200,1.0
34.9,100,1.0
34.9,300,1.0
34.9,400,
34.9,200,
34.9,200,1.0
34.9,100,
34.9,100,
34.9,700,1.0
34.905,900,
34.905,600,
34.905,1000,
34.905,800,
34.905,1000,
34.905,1900,
34.9,15,
34.9,85,1.0
34.905,100,
34.905,200,
34.9,100,
34.9,80,1.0
34.9,135,1.0
34.905,500,
34.905,100,
34.9,100,1.0
34.9,800,1.0
34.9,500,1.0
34.9,100,
34.9,100,
34.9,100,
34.905,500,
34.9,100,
34.9001,197,
34.91,94,-1.0
34.91,600,-1.0
34.91,100,
34.91,300,-1.0
34.91,300,-1.0
34.91,100,-1.0
34.91,100,-1.0
34.91,17,-1.0
34.9,200,1.0
34.9,100,1.0
34.9,100,1.0
34.9,100,1.0
34.9,100,1.0
34.9,100,1.0
34.9,100,
34.9,100,1.0
34.905,100,
34.9,100,1.0
34.9,100,
34.9,115,1.0
34.9,100,1.0
34.9,100,1.0
34.9,100,1.0
34.9,100,1.0
34.9,100,1.0
34.9,100,1.0
34.9,4,1.0
34.9,100,1.0
34.9,100,1.0
34.9,100,
34.9,100,
34.9,100,1.0
34.9,200,1.0
34.9,300,1.0
34.9,100,1.0
34.9,100,
34.9,100,
34.9,100,
34.9,438,1.0
34.9,300,1.0
34.9,100,
34.9,100,
34.9,62,
34.9,58,
34.9,42,
34.9,100,
34.9,100,
34.9,50,1.0
34.9,200,1.0
34.9,300,1.0
34.9,200,1.0
34.9,100,1.0
34.9,100,1.0
34.9,100,1.0
34.9,1,1.0
34.9,100,1.0
34.9,300,1.0
34.9,200,1.0
34.9,100,1.0
34.9,300,1.0
34.9,100,1.0
34.9,100,1.0
34.9,100,1.0
34.9,100,
34.9,100,
34.9,300,1.0
34.9,100,
34.9,197,1.0
34.9,400,1.0
34.9,8,1.0
34.9,100,1.0
34.9,100,1.0
34.9,100,1.0
34.9,1,1.0
34.9,600,1.0
34.9,200,1.0
34.9,300,1.0
34.9,599,1.0
34.9,3,1.0
34.9,400,1.0
34.9,200,
34.9,100,
34.9,100,
34.9,100,
34.9,100,1.0
34.9,100,1.0
34.9,100,1.0
34.9,100,1.0
34.9,200,1.0
34.9,50,1.0
34.9,249,1.0
34.9,100,1.0
34.9,200,1.0
34.9,100,1.0
34.9,100,1.0
34.9,100,1.0
34.9,100,1.0
34.9,100,1.0
34.9,168,
34.9,1,1.0
34.9,293,-1.0
34.9,132,1.0
34.9,500,1.0
34.9,100,1.0
34.9,100,1.0
34.9,100,1.0
34.9,100,1.0
34.9,93,
34.9,100,
34.9,100,
34.9,100,
34.9,300,-1.0
34.9,100,-1.0
34.9,1,-1.0
34.9,200,-1.0
34.9,200,-1.0
34.9,100,-1.0
34.9,100,-1.0
34.9,606,1.0
34.9,1,-1.0
34.9,99,-1.0
34.9,200,
34.9,400,-1.0
34.9,185,-1.0
34.9,400,
34.9,200,-1.0
34.895,100,
34.8999,50,
34.8999,100,
34.9,100,
34.9,100,-1.0
34.9,100,-1.0
34.9,100,-1.0
34.895,100,
34.895,100,
34.895,100,
34.895,100,
34.895,100,
34.895,100,
34.895,100,
34.89,100,1.0
34.89,100,1.0
34.89,100,1.0
34.895,100,
34.895,100,
34.895,100,
34.895,100,
34.895,100,
34.895,100,
34.895,200,
34.895,100,
34.895,100,
34.895,100,
34.8934,45,
34.895,100,
34.8934,1,
34.895,100,
34.89,100,1.0
34.89,100,1.0
34.89,150,1.0
34.89,373,1.0
34.89,48,1.0
34.89,52,1.0
34.89,25,1.0
34.89,75,1.0
34.89,100,1.0
34.89,100,1.0
34.89,100,1.0
34.89,25,1.0
34.89,100,1.0
34.89,100,1.0
34.89,100,1.0
34.89,100,1.0
34.89,100,1.0
34.89,100,1.0
34.89,700,1.0
34.89,20,
34.89,100,1.0
